大分類カテゴリーコード,大分類カテゴリー,中分類カテゴリーコード,中分類カテゴリー,小分類カテゴリーコード,小分類カテゴリー,販売手数料
100000030,DVD・Blu-ray,200000408,洋画,320000180,パニック,6
100000030,DVD・Blu-ray,200000408,洋画,320000181,時代劇,6
100000030,DVD・Blu-ray,200000408,洋画,320000182,戦争,6
100000030,DVD・Blu-ray,200000408,洋画,320000183,青春・学園,6
100000030,DVD・Blu-ray,200000410,アイドル,300002438,グラビアアイドル,6
100000030,DVD・Blu-ray,200000410,アイドル,300002439,その他,6
100000022,お酒,200000412,チューハイ・カクテル,300002444,チューハイ,10
100000022,お酒,200000412,チューハイ・カクテル,300002445,カクテル,10
100000022,お酒,200000412,チューハイ・カクテル,300002446,ハイボール,10
100000022,お酒,200000412,チューハイ・カクテル,300002447,サワー,10
100000022,お酒,200000412,チューハイ・カクテル,300002570,ノンアルコールカクテル,10
100000035,健康食品・サプリ,200000441,美容サプリ,300002556,プラセンタ配合,10
100000035,健康食品・サプリ,200000441,美容サプリ,300002557,コラーゲン配合,10
100000035,健康食品・サプリ,200000441,美容サプリ,300002560,その他,10
100000035,健康食品・サプリ,200000441,美容サプリ,300003238,ヒアルロン酸配合,10
100000035,健康食品・サプリ,200000441,美容サプリ,300003239,プエラリア配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300000638,高麗人参,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300000639,ダイエットサプリメント,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300002563,酵素配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300002566,食物繊維配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300002567,植物性成分配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300002568,動物性エキス配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300002569,その他,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003240,乳酸菌配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003241,ウコン加工食品,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003242,ローヤルゼリー配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003243,プロポリス配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003244,DHA・EPA配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003245,グルコサミン配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003246,ブルーベリーエキス配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,300003247,マカ配合,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,320001912,保健機能食品,10
100000035,健康食品・サプリ,200000442,健康食品・サプリ,320001913,栄養調整食品,10
100000039,チケット・サービス,200000471,WiFiレンタル,300002759,WiFiレンタル,6
100000040,ペット,200000475,犬用品,300000534,ドッグウェア,9
100000040,ペット,200000475,犬用品,300002812,トイレ用品,9
100000040,ペット,200000475,犬用品,300002816,しつけ用品,9
100000040,ペット,200000475,犬用品,300002818,その他,9
100000040,ペット,200000475,犬用品,300003402,介護用品,9
100000040,ペット,200000475,犬用品,320000688,おもちゃ,9
100000040,ペット,200000475,犬用品,320000689,ベッド・マット・寝具,9
100000040,ペット,200000475,犬用品,320000690,インテリア・収納,9
100000040,ペット,200000475,犬用品,320000691,お出かけ・お散歩グッズ,9
100000040,ペット,200000475,犬用品,320000692,ドライブ・アウトドア,9
100000040,ペット,200000475,犬用品,320000693,アジリティ・障害物競技,9
100000040,ペット,200000475,犬用品,320000694,オーナーズグッズ,9
100000040,ペット,200000475,犬用品,320001530,サプリメント,9
100000040,ペット,200000475,犬用品,320001531,ドッグフード,9
100000040,ペット,200000475,犬用品,320001534,犬ハーネス,9
100000040,ペット,200000475,犬用品,320001535,犬首輪,9
100000040,ペット,200000475,犬用品,320001536,リード,9
100000040,ペット,200000475,犬用品,320001537,ゲート,9
100000040,ペット,200000475,犬用品,320001538,ケージ,9
100000040,ペット,200000475,犬用品,320001539,犬小屋,9
100000040,ペット,200000475,犬用品,320001540,カート,9
100000040,ペット,200000475,犬用品,320001541,キャリーバッグ,9
100000041,KPOP,200000479,KPOP・韓流 CD・DVD,300002220,韓流ドラマ・映画OST,10
100000041,KPOP,200000479,KPOP・韓流 CD・DVD,300002231,韓流ドラマ・映画,10
100000041,KPOP,200000479,KPOP・韓流 CD・DVD,300002851,KPOP CD,10
100000041,KPOP,200000479,KPOP・韓流 CD・DVD,300002852,KPOP DVD,10
100000041,KPOP,200000480,KPOP 雑誌・写真集,300002853,KPOP 雑誌,10
100000041,KPOP,200000480,KPOP 雑誌・写真集,300002854,KPOP 写真集,10
100000041,KPOP,200000481,KPOP グッズ・その他,300002855,KPOP グッズ,10
100000041,KPOP,200000481,KPOP グッズ・その他,300002856,KSTARスタイル,10
100000041,KPOP,200000481,KPOP グッズ・その他,300002857,その他,10
100000003,バッグ・雑貨,200000483,手袋,300002388,アームウォーマー,10
100000003,バッグ・雑貨,200000483,手袋,300002389,革手袋,10
100000003,バッグ・雑貨,200000483,手袋,300003092,ニット手袋,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300000105,ピアス,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300000106,ネックレス,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300000107,ブレスレット・バングル,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300000108,指輪,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002178,メンズカジュアルベルト,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002368,ペンダント・チョーカー,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002369,チェーン,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002370,カフス・タイピン,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002866,帽子,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002867,マフラー,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002868,手袋,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,300002870,その他,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,320001472,眼鏡,10
100000044,メンズバッグ・シューズ・小物,200000484,メンズ小物,320001473,サングラス,10
100000008,スポーツ,200000486,スポーツウェア,300000204,メンズスポーツウェア,10
100000008,スポーツ,200000486,スポーツウェア,300000211,レディーススポーツウェア,10
100000008,スポーツ,200000486,スポーツウェア,300002872,レディーススポーツインナー,10
100000008,スポーツ,200000486,スポーツウェア,300002873,メンズスポーツインナー,10
100000045,アウトドア,200000487,キャンプ用品,300000240,その他,10
100000045,アウトドア,200000487,キャンプ用品,300002875,テント・タープ,10
100000045,アウトドア,200000487,キャンプ用品,320000763,キャリーワゴン,10
100000045,アウトドア,200000487,キャンプ用品,320000764,レジャーシート,10
100000045,アウトドア,200000487,キャンプ用品,320000765,ライト・ランタン,10
100000045,アウトドア,200000487,キャンプ用品,320000766,アウトドア用寝具,10
100000045,アウトドア,200000487,キャンプ用品,320000767,ストーブ・ヒーター・ウォーマー,10
100000045,アウトドア,200000487,キャンプ用品,320000768,クーラーボックス,10
100000045,アウトドア,200000487,キャンプ用品,320000769,バーべキュー・クッキング用品,10
100000045,アウトドア,200000487,キャンプ用品,320001595,テーブル,10
100000045,アウトドア,200000487,キャンプ用品,320001596,チェア,10
100000045,アウトドア,200000488,フィッシング用品,300000241,その他,10
100000045,アウトドア,200000488,フィッシング用品,300000242,ウェア,10
100000045,アウトドア,200000488,フィッシング用品,320000772,バッグ・ケース,10
100000045,アウトドア,200000488,フィッシング用品,320001597,リール,10
100000045,アウトドア,200000488,フィッシング用品,320001598,竿,10
100000045,アウトドア,200000488,フィッシング用品,320001599,フライ,10
100000045,アウトドア,200000488,フィッシング用品,320001600,ルアー,10
100000017,家具・インテリア,200000493,インテリア・装飾,300000468,インテリア雑貨,10
100000017,家具・インテリア,200000493,インテリア・装飾,300000474,アンティーク,10
100000017,家具・インテリア,200000493,インテリア・装飾,300000475,その他,10
100000017,家具・インテリア,200000493,インテリア・装飾,300000478,インテリア照明・ライト,10
100000017,家具・インテリア,200000493,インテリア・装飾,300002927,ウォールステッカー,10
100000017,家具・インテリア,200000493,インテリア・装飾,300002941,収納ボックス,10
100000017,家具・インテリア,200000493,インテリア・装飾,300002942,ゴミ箱,10
100000017,家具・インテリア,200000493,インテリア・装飾,300003263,壁紙,10
100000017,家具・インテリア,200000493,インテリア・装飾,320001074,窓ガラスフィルム,10
100000017,家具・インテリア,200000493,インテリア・装飾,320001075,突っ張り棒・棚,10
100000017,家具・インテリア,200000493,インテリア・装飾,320001076,テーブルクロス,10
100000017,家具・インテリア,200000493,インテリア・装飾,320001542,置時計,10
100000017,家具・インテリア,200000493,インテリア・装飾,320001543,掛時計,10
100000046,キッチン用品,200000494,調理用品,300000501,フライパン,10
100000046,キッチン用品,200000494,調理用品,300002896,鍋,10
100000046,キッチン用品,200000494,調理用品,300002897,ケトル,10
100000046,キッチン用品,200000494,調理用品,300003272,包丁・ナイフ,10
100000046,キッチン用品,200000494,調理用品,300003273,まな板・カッティングボード,10
100000046,キッチン用品,200000494,調理用品,320000773,鍋蓋,10
100000046,キッチン用品,200000494,調理用品,320000774,中華鍋,10
100000046,キッチン用品,200000494,調理用品,320000775,グリルパン,10
100000046,キッチン用品,200000494,調理用品,320000776,両面焼きフライパン,10
100000046,キッチン用品,200000494,調理用品,320000777,クレープパン,10
100000046,キッチン用品,200000494,調理用品,320000778,卵焼き器,10
100000046,キッチン用品,200000494,調理用品,320000779,たこ焼きプレート,10
100000046,キッチン用品,200000494,調理用品,320000780,たい焼き器,10
100000046,キッチン用品,200000494,調理用品,320000781,ホットサンドメーカー,10
100000046,キッチン用品,200000494,調理用品,320000782,ワッフルメーカー,10
100000046,キッチン用品,200000494,調理用品,320000783,やかん,10
100000046,キッチン用品,200000494,調理用品,320000784,調理器具,10
100000046,キッチン用品,200000494,調理用品,320000786,製菓・製パン器具,10
100000046,キッチン用品,200000494,調理用品,320000787,その他,10
100000046,キッチン用品,200000494,調理用品,320001563,温度計,10
100000046,キッチン用品,200000494,調理用品,320001564,タイマー,10
100000046,キッチン用品,200000494,調理用品,320001565,計量,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,300000502,食器,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,300000503,マグカップ・ティーカップ,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,320000788,箸・カトラリー,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,320000789,キッズ用食器,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,320000790,使い捨て食器,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,320000791,その他,10
100000046,キッチン用品,200000495,食器・グラス・カトラリー,320001557,グラス,10
